ID,mmass,cop,comp,duration,meanfreq,sd,sp.ent,time.ent,freq.median,freq.IQR,modindx,enddom,dfslope,startdom,dfrange,meandom,mindom,maxdom,kurt,sfm,entropy,meanpeakf,skew,time.Q75,time.IQR,freq.Q25,time.Q25,freq.Q75,time.median
f072_m086,0.0791,1,rap,0.168270975056689,4.85832085260972,5.95644405388848,0.884119478838107,0.924364363423885,2.35075962804121,5.10346585391067,4.23985668975297,0.12919921875,-10.3074360362795,1.864775390625,3.85013671875,0.524946356187993,0.04306640625,3.893203125,188.254668860112,0.441007999493883,0.81721585705567,0.358688907172737,10.1726053577022,0.118788442305641,0.061015005363431,0.816837369158439,0.05777343694221,5.92030322306911,0.09038609407737
f072_m086,0.0791,1,thump,2.24649584278156,4.25697645787999,6.57471266243175,0.830915808964905,0.868293736416021,0.784852599963098,4.98353677476016,19.6820013937661,0.06029296875,-0.008308739840329,0.07751953125,2.8768359375,0.126021756233223,0.04306640625,2.91990234375,757.00848500513,0.384482939806351,0.721476680725357,0.129538324311024,22.2755137506677,1.61819802003975,0.991170657653409,0.206777136126018,0.627027362386341,5.19031391088618,1.13244174748628
f074_m166,0.1484,1,rap,0.178922902494331,3.55709224892541,4.41766240455545,0.863642130875757,0.913325503779603,1.8974993899516,4.48003836563099,3.70930269813728,0.073828125,-10.5478316155475,2.09794921875,2.5470703125,0.341075112745474,0.04306640625,2.59013671875,113.584106508759,0.326999026986373,0.788708939277853,0.216010242372047,8.52661411169517,0.113781380222497,0.057141431279006,0.487023996527332,0.056639948943492,4.96706236215832,0.08992700634108
f075_m064,0.0902,0,rap,0.195197278911565,4.08583083990163,4.48007821072073,0.883829228081622,0.904347350029457,2.49937592192263,4.28106966351631,5.10159257067957,0.340224609375,-5.86423506320675,1.54177734375,3.759697265625,0.919749754380026,0.0861328125,3.845830078125,63.3001915183378,0.367018950768725,0.799236211199132,0.791048497477854,5.54161364756154,0.134234499151189,0.065774653734173,1.04721271688971,0.068459845417017,5.32828238040602,0.102273364623786
f075_m064,0.0902,0,thump,2.24787074829932,4.37705938035572,5.97763255205192,0.886104930415654,0.868604577199067,1.72412468924173,4.90245638752863,9.60991915988031,0.099052734375,-0.403238939176226,0.986220703125,4.02240234375,0.294003053051652,0.04306640625,4.06546875,948.668021191041,0.370693774923442,0.769687131035933,0.172774283341536,21.832800062601,1.59461935968797,1.10065843328798,0.424725721139479,0.493960926399983,5.3271821086681,1.10236818380907
f076_m192,0.1028,1,rap,0.26603514739229,4.18999105151168,4.68979839155833,0.882963798990543,0.885991871747239,2.48459484992247,4.42832650731235,3.61775286873133,0.116279296875,-10.8059686637989,2.75625,4.207587890625,0.909851024510279,0.0516796875,4.259267578125,66.1514437494417,0.376500246662221,0.782063564294621,0.592163085937501,6.15618773709507,0.163193767742828,0.064165283946166,1.05545722413389,0.099028483796662,5.48378373144625,0.131424522869479
f076_m192,0.1028,1,thump,2.75530045351474,5.1050243973516,6.73394376940429,0.882688718560561,0.871250845346807,1.72229353757555,6.84771718353244,7.14898528141579,0.14642578125,-0.149804729544356,0.4651171875,7.20931640625,0.254231307220216,0.04306640625,7.2523828125,1435.7525092189,0.410426785554698,0.769107684551355,0.146832707923229,29.05924292609,1.8474203761713,1.16194195257358,0.431022716378281,0.685478423597721,7.27873989991073,1.29831545403745
f078_m111,0.076,0,rap,0.198581632653061,5.15020974685362,5.66331438862451,0.904853631139472,0.907504290970486,2.7743513900135,5.86024012442405,4.83657866765442,0.340224609375,-8.52054492906748,2.12748046875,5.409140625,1.10051708612004,0.04306640625,5.45220703125,57.5105350319353,0.481937539746119,0.821227665092934,0.367336098978839,5.54965987467024,0.141681431908284,0.066071976139571,1.15997224247002,0.075609455768713,7.02021236689407,0.111786311134668
f078_m111,0.076,0,thump,2.70884353741496,7.13066000421336,7.81020723150976,0.911442804341178,0.871277917070968,2.93115453808,13.9002541025472,9.58233963187184,0.24404296875,0.0220431610239,0.18662109375,9.9626953125,0.254698512204048,0.04306640625,10.00576171875,825.195201930268,0.457582612692795,0.794165835801583,0.129538324311024,23.1004923826704,1.90310376527261,1.37744153952716,0.519447969452035,0.525662225745462,14.4197020719993,1.19099309134761
f081_m059,0.124,1,rap,0.150646258503401,4.30169637665276,5.27190799784332,0.879658502318427,0.918289415816749,1.92983116048328,5.01380348160679,4.31532874575606,0.314384765625,-5.62602093479921,1.30921875,2.588291015625,0.469545217743777,0.04306640625,2.631357421875,95.8468933721685,0.42286381973196,0.807780042398998,0.220333838275098,7.30845905186785,0.113942444351654,0.059267848556903,0.806140047453312,0.054674595794751,5.8199435290601,0.087047288920254
