,ID,comp,duration,meanfreq,sd,freq.median,freq.Q25,freq.Q75,freq.IQR,time.median,time.Q25,time.Q75,time.IQR,skew,kurt,sp.ent,time.ent,entropy,sfm,meandom,mindom,maxdom,dfrange,modindx,startdom,enddom,dfslope,meanpeakf
2125,f075_m064.wav_1,thump,2.03487528344671,4.19710263213193,6.04498895347519,1.26003529385485,0.300265820805504,4.93006008890477,4.62979426809927,0.982353585112206,0.251435739046576,1.32734680845518,1.07591106940861,11.0543874230312,168.07042616956,0.879029904036101,0.867283728082623,0.76236833226854,0.300785208482587,0.205878429878049,0.04306640625,4.69423828125,4.651171875,3.59259259259259,4.69423828125,0.04306640625,-2.28572822759032,0.129538324311024
1876,f075_m064.wav_1,thump,2.0824716553288,3.67221107769048,5.20762381479963,1.59430729268985,0.241547159103311,4.34400715953987,4.10246000043656,0.976889793370532,0.491369716425896,1.43316167290886,0.941791956482968,38.8820682351004,2238.35569321509,0.870127508805742,0.867675578271328,0.754988389372813,0.346604121914591,0.279756573932927,0.04306640625,6.50302734375,6.4599609375,6.82666666666667,0.04306640625,0.04306640625,0,0.129538324311024
1953,f075_m064.wav_1,thump,2.0824716553288,3.73359791864996,5.45391063547616,1.3489184292668,0.255953550302316,4.50968065832842,4.2537271080261,1.19332645417718,0.70195673775128,1.57940265994038,0.8774459221891,37.9357668045623,1963.4328685846,0.865723396655557,0.867708746663024,0.751195763468849,0.431553601394168,0.072053410456731,0.04306640625,0.38759765625,0.34453125,34,0.04306640625,0.04306640625,0,0.129538324311024
2059,f075_m064.wav_1,thump,2.17766439909297,5.74439146479408,7.75031625940239,0.999248559739501,0.219044835935543,11.4895215830341,11.2704767470986,0.986662958302177,0.087573635352264,1.47707531627486,1.38950168092259,13.0419071023673,227.755247676897,0.868807842397268,0.868388748494511,0.75446295494158,0.332231376099161,0.123189952761628,0.04306640625,1.07666015625,1.03359375,5.16666666666667,1.07666015625,0.04306640625,-0.474634085229343,0.129538324311024
1743,f075_m064.wav_1,thump,2.21335600907029,4.41961708232582,6.05496132852785,1.76070482410203,0.542172386174604,4.84205121886103,4.29987883268642,1.01615816775259,0.461359168117555,1.53591723056857,1.07455806245101,10.131171459552,157.726648032396,0.896204651019737,0.86864592206917,0.778484515447719,0.377602322507759,0.409682992788462,0.04306640625,5.12490234375,5.0818359375,8.83050847457627,0.30146484375,0.04306640625,-0.116745085942382,0.302482160433071
1915,f075_m064.wav_1,thump,2.22526077097506,3.37982978970604,5.07472239067341,1.19538351547339,0.170769073639056,4.0881217444592,3.91735267082014,1.173956469727,0.730072431422263,1.57695645187209,0.846884020449825,46.7513034280437,3335.59246017902,0.854649020868636,0.868765609082226,0.742489677166469,0.350928817960893,0.079607599431818,0.04306640625,1.07666015625,1.03359375,14.3333333333333,0.04306640625,0.04306640625,0,0.129538324311024
1487,f075_m064.wav_1,thump,2.57034013605442,4.35887990457396,6.22679254149876,1.50798450846199,0.296850407625515,4.87682812527632,4.5799777176508,0.99308596165739,0.560801484230056,1.78171304885591,1.22091156462585,17.2999851721312,502.981454879646,0.887655748619667,0.871014531121939,0.773161055681653,0.385596224937322,0.199951171875,0.04306640625,3.83291015625,3.78984375,7.72727272727273,0.21533203125,0.04306640625,-0.067020555989308,0.129538324311024
1374,f075_m064.wav_1,thump,2.58224489795918,4.40304760084171,5.86848466316915,1.94990142233488,0.391916631460358,5.38536825799183,4.99345162653147,1.22685843568196,0.701061963246837,1.78186582325238,1.08080386000554,23.6972667991471,847.090181312692,0.892905867003779,0.871089475854885,0.777800903676073,0.391412407225602,0.208208264802632,0.04306640625,8.05341796875,8.0103515625,4,0.04306640625,0.04306640625,0,0.129538324311024
1543,f075_m064.wav_1,thump,2.59414965986395,4.72149557563514,6.09430352693569,2.34567468591754,0.383942808081162,5.72020816176342,5.33626535368226,1.38471502114359,0.777076362076362,1.89302813017099,1.11595176809463,11.3289230287882,193.832407849817,0.903886178525512,0.871172455349198,0.787440741502274,0.432617995693465,0.300216542119565,0.04306640625,3.31611328125,3.273046875,13.1052631578947,0.04306640625,0.04306640625,0,0.129538324311024
1431,f075_m064.wav_1,thump,2.61795918367347,4.67395988250957,6.34295710224912,1.72310096362531,0.480145845993576,5.45922389096276,4.97907804496918,1.25054300291545,0.16946610787172,1.88750182215743,1.71803571428571,20.2380889839491,663.123750914921,0.895523890497156,0.871272382073525,0.780245233277208,0.361068526068458,0.332529136782787,0.04306640625,6.58916015625,6.54609375,3.36842105263158,0.04306640625,0.04306640625,0,0.129538324311024
2093,f075_m064.wav_1,thump,2.80832199546485,4.04010538684988,5.88329760317092,1.25521996698067,0.252112265708459,4.81968858243501,4.56757631672656,1.48881935310507,0.89329161186304,2.00260799260799,1.10931638074495,32.6164733353386,1578.33969847635,0.872896599835207,0.87244937414818,0.761558092222301,0.375861709155981,0.193088942307692,0.04306640625,5.64169921875,5.5986328125,8.76923076923077,0.04306640625,0.04306640625,0,0.129538324311024
1646,f075_m064.wav_1,thump,3.12963718820862,5.04529938862155,6.26581991839683,2.39328404816197,0.891170789095293,5.61031793292763,4.71914714383233,1.33461250670349,0.780952296498984,2.14470481426587,1.36375251776688,12.9847151669826,309.149535283474,0.915165343562399,0.874201455429599,0.800038875300978,0.331837386420915,0.64599609375,0.04306640625,5.12490234375,5.0818359375,10.0677966101695,2.28251953125,0.04306640625,-0.715563175641407,0.302482160433071
1596,f075_m064.wav_1,thump,3.15342403628118,4.67491660556264,6.0919083332439,2.2267963963964,0.346609009009009,5.73728288288288,5.39067387387387,1.56213981834262,0.950107426827786,2.26743428856447,1.31732686173668,15.9817209109534,400.971430273667,0.901926899194831,0.874315261382738,0.788568452617651,0.458062868535092,0.452197265625,0.04306640625,3.83291015625,3.78984375,8.38636363636363,2.36865234375,0.04306640625,-0.737479612872665,0.302482160433071
901,f076_m192.wav_1,rap,0.100408163265306,3.81643141673465,4.36947495322787,2.26177536231884,1.07608695652174,4.76268115942029,3.68659420289855,0.053551020408163,0.026775510204082,0.073632653061225,0.046857142857143,4.35877322348739,28.9067584499795,0.866714311061795,0.914698383380428,0.792782179180906,0.330460552516361,0.805010516826923,0.04306640625,2.19638671875,2.1533203125,3.48,2.19638671875,0.04306640625,-21.4456697789634,0.561897914616142
29,f076_m192.wav_1,rap,0.160634920634921,3.72345007791286,4.91282755643399,1.89300877441268,0.772148315878856,4.1783187093122,3.40617039343334,0.102806349206349,0.077104761904762,0.128507936507937,0.051403174603175,8.01263932065462,98.7901524752555,0.848214210301899,0.925340165570133,0.784886677799699,0.311031310975528,0.6125,0.04306640625,1.85185546875,1.8087890625,2.47619047619048,1.85185546875,0.30146484375,-9.65164124258893,0.561897914616142
344,f076_m192.wav_1,rap,0.180725623582766,4.21886072586668,4.59286166223427,2.66767295597484,1.04603773584906,5.62867924528302,4.58264150943396,0.087246852764094,0.056087262491203,0.124638361091563,0.06855109860036,5.75883768542238,57.070046737572,0.884376490489826,0.912867648653637,0.807318687398003,0.376489990868256,0.90439453125,0.04306640625,6.41689453125,6.373828125,2.13513513513514,6.41689453125,0.04306640625,-35.2679824733375,0.561897914616142
840,f076_m192.wav_1,rap,0.180725623582766,3.93601081222825,4.20337049152471,2.37433962264151,1.19547169811321,5.19698113207547,4.00150943396226,0.093478770818672,0.081014934709516,0.130870279146141,0.049855344436625,5.3038452115925,53.1451429421062,0.882653376770592,0.905128718376598,0.798914919687142,0.342136701294594,1.07666015625,0.04306640625,3.22998046875,3.1869140625,2.81081081081081,0.04306640625,0.04306640625,0,0.561897914616142
218,f076_m192.wav_1,rap,0.200793650793651,3.46779334654285,4.46175510082403,1.96286231884058,0.742300724637681,3.9356884057971,3.19338768115942,0.112946428571429,0.075297619047619,0.144320436507937,0.069022817460318,6.90335825921594,68.3456735885675,0.849242442289665,0.911125776490603,0.773766679659947,0.293592654681923,0.586594154094828,0.04306640625,2.45478515625,2.41171875,4.85714285714286,0.04306640625,0.55986328125,2.57377099802371,0.561897914616142
1200,f076_m192.wav_1,rap,0.220861678004535,3.91349954456954,4.63254696138198,2.18731988472622,0.973651708522026,4.77315767805681,3.79950596953479,0.092025699168556,0.067485512723608,0.116565885613505,0.049080372889897,5.69845747387082,54.8715851500142,0.877377185417812,0.89473335078869,0.785018629014429,0.35384447969164,0.673401988636364,0.04306640625,4.00517578125,3.962109375,1.60869565217391,4.00517578125,0.04306640625,-17.9393247882444,0.561897914616142
92,f076_m192.wav_1,rap,0.261020408163265,3.58874950140452,4.67616938369639,1.85089705626198,0.774081170527783,4.18080473785055,3.40672356732277,0.130510204081633,0.087006802721088,0.161584062196307,0.074577259475219,10.1771712366757,174.042593229096,0.853378862290321,0.887883679519939,0.75770116427487,0.348678883550864,1.03359375,0.21533203125,10.98193359375,10.7666015625,1.552,10.98193359375,0.47373046875,-40.258166780688,0.561897914616142
530,f076_m192.wav_1,rap,0.261020408163265,4.00462000630483,4.59213959453832,2.24560181153109,1.12663299076816,4.99320675840446,3.8665737676363,0.149154518950437,0.118080660835763,0.186443148688047,0.068362487852284,4.48754041287663,30.1940554416437,0.883356989718438,0.885526269345849,0.782235819605948,0.326596831103385,1.24892578125,0.04306640625,4.43583984375,4.3927734375,3.70588235294118,4.09130859375,0.04306640625,-15.5092937597733,1.16720134104331
592,f076_m192.wav_1,rap,0.28108843537415,4.18433976289868,4.60166396754901,2.69351447517386,1.19197800420508,5.39058709364386,4.19860908943878,0.12832298136646,0.091659272404614,0.15276545400769,0.061106181603076,5.85229827005541,63.9414060697681,0.889897124095862,0.881130041047025,0.784115089482216,0.321222234123598,0.7500732421875,0.04306640625,3.31611328125,3.273046875,4.02631578947368,0.99052734375,0.04306640625,-3.37068629749516,0.129538324311024
1023,f076_m192.wav_1,rap,0.28108843537415,3.85773055032577,4.34574822473457,2.22028141678797,0.878861394145237,5.36212194727478,4.48326055312955,0.122212363206152,0.091659272404614,0.146654835847382,0.054995563442768,8.59631554640674,129.067581915188,0.877582938151076,0.877045279671495,0.769679973425643,0.35674072600674,0.69521484375,0.04306640625,2.11025390625,2.0671875,3.54166666666667,1.59345703125,0.12919921875,-5.20924245976525,0.561897914616142
1141,f076_m192.wav_1,rap,0.28108843537415,4.30825151321636,4.87874650034828,2.38751415170629,1.12081513828239,5.7855409995148,4.66472586123241,0.140544217687075,0.103880508725229,0.171097308488613,0.067216799763384,6.49744996467254,72.4523448013847,0.885311279564056,0.883093086781455,0.781812270632662,0.396967372995267,0.94885017641129,0.04306640625,6.84755859375,6.8044921875,3.26582278481013,0.04306640625,0.04306640625,0,0.561897914616142
716,f076_m192.wav_1,rap,0.301156462585034,4.10639318023153,4.56134895872435,2.32155797101449,0.993055555555556,5.65609903381643,4.66304347826087,0.135213105650423,0.110628904623074,0.159797306677773,0.049168402054699,5.15818343119888,43.8475872903951,0.892148337723311,0.871451614396621,0.777464109190242,0.310325605952089,1.48919099506579,0.04306640625,6.84755859375,6.8044921875,3.9620253164557,6.84755859375,0.04306640625,-22.5945414854868,0.302482160433071
962,f076_m192.wav_1,rap,0.301156462585034,7.18689034868675,6.08652217000791,5.43025362318841,1.83001207729469,11.3121980676329,9.48218599033816,0.141359155907261,0.116774954879911,0.165943356934611,0.049168402054699,4.86795880819435,41.9826475856507,0.954364069023148,0.870314089312175,0.830596495604143,0.716416971098523,1.06146024816176,0.04306640625,3.40224609375,3.3591796875,5.25641025641026,2.54091796875,0.21533203125,-7.72218506466004,0.907785586860236
654,f076_m192.wav_1,rap,0.301179138321995,3.8950489152046,4.539285549778,2.18837735849057,0.893283018867925,5.12060377358491,4.22732075471698,0.141369799620528,0.098344208431672,0.172102364755426,0.073758156323754,6.38160275270277,65.72049164269,0.879646212612862,0.875057257841116,0.769740802679335,0.367662696389757,0.999140625,0.04306640625,4.09130859375,4.0482421875,3.36170212765957,1.76572265625,0.04306640625,-5.71970641657883,0.561897914616142
406,f076_m192.wav_1,rap,0.32124716553288,3.68730075845251,4.32224686358933,2.15454288140391,1.01500141522785,4.52391735069346,3.50891593546561,0.151531681855132,0.109102810935695,0.193960552774569,0.084857741838874,6.12930994523541,59.6982950977238,0.871884207267434,0.87333811102539,0.76144970660781,0.3203709798701,0.824201912715517,0.04306640625,2.45478515625,2.41171875,4.64285714285714,2.45478515625,0.04306640625,-7.50736195913037,0.561897914616142
468,f076_m192.wav_1,rap,0.32124716553288,4.27551695415858,4.8583036213523,2.3973959807529,1.09906594961789,5.43928672516275,4.34022077554486,0.175776750951953,0.139409147306721,0.20608308732298,0.066673940016258,6.03100851198502,60.708982351209,0.890568055465544,0.874419865554516,0.778730399327328,0.365335590161291,0.778271484375,0.04306640625,1.24892578125,1.205859375,5.71428571428571,0.04306640625,0.04306640625,0,0.561897914616142
155,f076_m192.wav_1,rap,0.341315192743764,3.92785316363762,4.65350977762038,2.05407565263719,0.969898774640384,4.71177410761854,3.74187533297816,0.170657596371882,0.13408811143505,0.213321995464853,0.079233884029802,5.36012191152824,46.229894905458,0.879572599788898,0.871263307127263,0.7663393321506,0.337680197395604,0.999140625,0.04306640625,8.05341796875,8.0103515625,3.08602150537634,3.40224609375,0.04306640625,-9.84186979927917,0.561897914616142
281,f076_m192.wav_1,rap,0.341315192743764,3.75729645888312,4.31938461444716,2.20058604155567,0.937666489078317,4.8319126265317,3.89424613745338,0.182847424684159,0.146277939747328,0.219416909620991,0.073138969873664,6.14423781038303,60.6920827244197,0.874430909714355,0.867375075807438,0.758459576601856,0.35401195396219,0.698424762228261,0.04306640625,2.02412109375,1.9810546875,4.30434782608696,2.02412109375,0.04306640625,-5.80417962521592,0.561897914616142
778,f076_m192.wav_1,rap,0.341315192743764,5.9266283658656,5.50102878268096,4.04075652637187,1.41236014917421,8.92248268513586,7.51012253596164,0.140183025591189,0.103613540654357,0.170657596371882,0.067044055717525,6.2322386935823,71.1336900954245,0.934987031810024,0.866916851358077,0.81055601367738,0.631039188032937,1.22935014204545,0.04306640625,6.84755859375,6.8044921875,3.49367088607595,3.14384765625,0.04306640625,-9.08480289164231,0.907785586860236
1082,f076_m192.wav_1,rap,0.341315192743764,4.01715562710823,4.68703309647278,2.1595631326585,1.06073521576985,4.96963239211508,3.90889717634523,0.176752510528021,0.146277939747328,0.22551182377713,0.079233884029802,5.17240627216068,42.1878624952877,0.883569346253943,0.871128862896333,0.769702759892254,0.369400012573779,0.782620554956897,0.04306640625,2.36865234375,2.3255859375,5.07407407407407,0.64599609375,0.04306640625,-1.76648945115267,0.561897914616142
1488,f076_m192.wav_1,thump,1.30489795918367,4.34316527485016,6.02852340463105,1.70669174765737,0.534155432472916,4.88326888912112,4.3491134566482,0.617181467181467,0.346797205368634,0.893443647729362,0.546646442360728,22.9951742036482,870.717939251229,0.876143464387191,0.861009437684873,0.754367791603292,0.368422395132075,0.22862109375,0.04306640625,11.06806640625,11.025,3.65625,2.62705078125,0.04306640625,-1.98021949288395,0.129538324311024
1916,f076_m192.wav_1,thump,1.86698412698413,4.51291611834884,6.90883739700069,0.702213132714922,0.123730918121394,5.36113748691354,5.23740656879215,0.883744837537941,0.257515051997811,1.26416480071652,1.00664974871871,41.5817440465392,2310.31247118381,0.828018999076309,0.866007278643543,0.717070480055224,0.383999688134117,0.143932462993421,0.04306640625,4.00517578125,3.962109375,4.56521739130435,0.04306640625,0.04306640625,0,0.129538324311024
1544,f076_m192.wav_1,thump,1.90714285714286,5.07370412201091,6.32504122629871,2.19024692535037,0.667508818762513,6.62737153208123,5.95986271331871,0.859969325153374,0.345157756354075,1.25192813321648,0.906770376862401,31.1241784870937,1455.03387682871,0.903969664617222,0.866286602814721,0.783096809808816,0.462053201969759,0.18580078125,0.04306640625,1.59345703125,1.550390625,8.94444444444444,0.30146484375,0.21533203125,-0.04516327247191,0.129538324311024
1990,f076_m192.wav_1,thump,1.9272335600907,4.57478459436234,6.64232771926398,1.09019293362894,0.277607434312939,5.70158969762725,5.42398226331431,1.03683993962327,0.50377533789605,1.45274748602582,0.948972148129769,42.577661343084,2818.31684121782,0.859263202384426,0.866471097604419,0.744526730101121,0.452119739936653,0.090219405793796,0.04306640625,0.30146484375,0.2583984375,23.3333333333333,0.04306640625,0.04306640625,0,0.129538324311024
1877,f076_m192.wav_1,thump,2.00750566893424,5.32165861947532,7.09248226482991,1.54673489720134,0.252060501766144,7.45122724390907,7.19916674214292,1.0886182344658,0.591131406887342,1.50416605514898,0.913034648261637,24.6620754058567,917.631166051424,0.880926247435199,0.867157078421617,0.763901431030825,0.390238787806612,0.174924045138889,0.04306640625,9.60380859375,9.5607421875,3.78378378378378,0.04306640625,1.07666015625,0.514864673108855,0.129538324311024
1597,f076_m192.wav_1,thump,2.04768707482993,5.16495498560448,6.57311023391561,2.08533120227313,0.688598827916889,6.29652814775351,5.60792931983662,0.912683381924198,0.432939552964043,1.33392186588921,0.90098231292517,40.560313198692,2807.28879099323,0.899667798451852,0.867427694462597,0.780396764193331,0.404107553173144,0.272322162828947,0.04306640625,5.55556640625,5.5125,7.15625,0.04306640625,0.04306640625,0,0.129538324311024
2094,f076_m192.wav_1,thump,2.10789115646259,4.27747665225907,6.77029992980682,0.685053802859423,0.176482004614754,4.2531214284174,4.07663942380264,1.03350896037085,0.607259502138806,1.43640228390525,0.829142781766446,30.0153566888786,1223.27699660449,0.824762417759954,0.86792552335429,0.715832353077258,0.379477237326027,0.114317633344241,0.04306640625,1.07666015625,1.03359375,14.3333333333333,0.04306640625,0.04306640625,0,0.129538324311024
1647,f076_m192.wav_1,thump,2.14804988662132,4.76195563779479,6.05441639048836,2.07262569832402,0.713221601489758,5.84264432029795,5.12942271880819,1.14990714039239,0.747147786650892,1.52931812580105,0.782170339150153,21.1041657690365,815.046689477148,0.903778837707323,0.868178227293155,0.784641109185812,0.395731617277944,0.199975018168605,0.04306640625,2.62705078125,2.583984375,9.86666666666667,0.04306640625,0.04306640625,0,0.129538324311024
2060,f076_m192.wav_1,thump,2.44916099773243,4.97203456030387,6.85605667992577,1.25799446929344,0.20129544737477,6.94938846717767,6.7480930198029,1.02876452410718,0.14028607146916,1.52561102722712,1.38532495575796,41.4753010124548,2257.26864791721,0.857100544438047,0.870214837917848,0.745861611357454,0.412399348426296,0.13876953125,0.04306640625,0.73212890625,0.6890625,4.25,0.04306640625,0.73212890625,0.28134634702985,0.129538324311024
1954,f076_m192.wav_1,thump,2.54952380952381,4.37518531894503,6.75596795915559,0.69229260639341,0.201215924691116,5.14963718376152,4.94842125907041,1.24850822708946,0.828449384330391,1.62189386509753,0.793444480767135,41.4718017932217,2511.68564627083,0.84006696905351,0.870942971187149,0.731650422023647,0.36694956979253,0.17352698417887,0.04306640625,11.06806640625,11.025,3.7265625,0.12919921875,0.04306640625,-0.033783882377662,0.129538324311024
2126,f076_m192.wav_1,thump,2.58968253968254,6.99771992505824,7.01218290055232,4.80994172576002,0.313171382433476,12.6484939970512,12.3353226146177,1.53981123981124,0.80490132990133,1.90726619476619,1.10236486486486,22.1338302926831,653.838275319769,0.924858223503952,0.871144989438233,0.805685607346213,0.672150280654947,0.74197265625,0.04306640625,21.92080078125,21.877734375,2.15748031496063,0.04306640625,0.04306640625,0,0.129538324311024
1744,f076_m192.wav_1,thump,2.66997732426304,5.54480146674511,7.10562961123034,1.77830742777371,0.53259333662473,7.62447436966921,7.09188103304449,1.20353463631988,0.654348928484596,1.82282915792137,1.16848022943678,34.5207408673332,2085.35559388256,0.898489461969292,0.871662524942686,0.783179593054549,0.397884814317418,0.36837488264485,0.04306640625,21.49013671875,21.4470703125,4.80722891566265,0.99052734375,0.21533203125,-0.290337788810236,0.129538324311024
2025,f076_m192.wav_1,thump,2.69006802721088,5.04792161036176,7.05848872120122,1.12451631435765,0.242003345668373,7.2117740491036,6.96977070343522,1.13788126964452,0.396799622235011,1.62221022031372,1.22541059807871,43.7192256149291,2694.11617889823,0.858069082914038,0.871755234227867,0.748026214359418,0.347378806913956,0.333365885416667,0.04306640625,3.83291015625,3.78984375,2.88636363636364,1.67958984375,0.04306640625,-0.6083576403816,0.129538324311024
1432,f076_m192.wav_1,thump,2.77036281179138,4.14955011336431,5.97172992471096,1.3987562964543,0.39670533414278,4.75324462237682,4.35653928823404,1.24812135099654,0.81652798663325,1.91884076858814,1.10231278195489,30.2361301302315,1407.71815837164,0.87823656055614,0.872254324132928,0.766045637556723,0.352626152424626,0.17431640625,0.04306640625,4.09130859375,4.0482421875,9.31914893617021,0.04306640625,0.04306640625,0,0.129538324311024
1257,f076_m192.wav_1,thump,3.13170068027211,4.81009571933849,6.66631118497768,1.41138220822387,0.444808917659695,5.62541184666967,5.18060292900997,1.24801479623507,0.559857104853114,2.00032278088144,1.44046567602833,22.5527035182243,904.228975408205,0.89047717721456,0.874208148346311,0.77846240423739,0.388767568964249,0.343513933316929,0.04306640625,6.84755859375,6.8044921875,7.06329113924051,0.38759765625,0.04306640625,-0.110014105808498,0.129538324311024
1697,f076_m192.wav_1,thump,3.47297052154195,6.44616962984006,7.68715649929716,2.20446305870035,0.539886133106472,14.0422223676461,13.5023362345396,1.34024030193733,0.675947282716219,2.30754417203123,1.63159688931501,20.3579511451675,641.389682625156,0.908819683070481,0.875867680256001,0.796005787581936,0.419330899969933,0.4060546875,0.04306640625,2.45478515625,2.41171875,10.5,2.45478515625,0.04306640625,-0.694425344252341,0.302482160433071
1317,f076_m192.wav_1,thump,3.59342403628118,4.35092123142215,6.10801927209481,1.52946682689267,0.551287078616153,4.62569097463791,4.07440389602176,1.44435844570135,0.931844158516999,2.25972208440372,1.32787792588672,14.1920165520752,322.654239511744,0.892604732008372,0.876391712723751,0.782271389870141,0.385540747814212,0.365822507022472,0.04306640625,6.58916015625,6.54609375,9.23684210526316,0.04306640625,0.04306640625,0,0.302482160433071
1790,f076_m192.wav_1,thump,3.81424036281179,6.23075803182735,7.69292197933035,1.75894080774135,0.379369108481403,13.2933871986462,12.9140180901648,2.00320409894238,1.19959315227363,2.71364276193938,1.51404960966575,28.0249512320891,1172.93185138543,0.895869548085174,0.877353253240052,0.785994062491223,0.3483267249877,0.290751807369403,0.04306640625,17.61416015625,17.57109375,8.11764705882353,0.04306640625,0.04306640625,0,0.129538324311024
1375,f076_m192.wav_1,thump,4.31609977324263,5.3999302350705,5.84721260007847,2.82130294668998,1.08987509741559,7.32120816395307,6.23133306653748,2.09689057809359,1.13581572980069,2.56286626211438,1.42705053231369,4.8864773587062,72.42190435402,0.944659433283816,0.879198931121528,0.830543564016999,0.548792858188288,0.04306640625,0.04306640625,0.04306640625,0,1,0.04306640625,0.04306640625,0,0.129538324311024
1834,f076_m192.wav_1,thump,5.74140589569161,5.74478410004921,7.52215948929601,1.57941572322065,0.294877681893753,9.91297601140052,9.61809832950677,2.84452632522107,1.73347412048237,4.01956582970912,2.28609170922675,22.9930598618549,773.816258825303,0.887992323294351,0.883559359122575,0.784593928075723,0.33223771788348,0.294977853687239,0.04306640625,12.53232421875,12.4892578125,4.27586206896552,0.21533203125,0.04306640625,-0.030004084039637,0.129538324311024
469,f078_m111.wav_1,rap,0.134648526077098,6.57337010939458,6.14306102521963,4.12221471978393,1.86428089128967,9.70762997974342,7.84334908845375,0.070530180326099,0.051294676600799,0.089765684051398,0.038471007450599,3.50183512674069,18.842245139413,0.935252284433729,0.932087194322316,0.871736677781371,0.608004389295287,1.66810546875,0.04306640625,6.41689453125,6.373828125,3.37837837837838,0.73212890625,0.04306640625,-5.11749010609633,0.129538324311024
717,f078_m111.wav_1,rap,0.151473922902494,4.12136570294711,4.95520897872178,2.08643457382953,0.851740696278511,5.33493397358944,4.48319327731092,0.094671201814059,0.069425547996977,0.126228269085412,0.056802721088435,4.59970913968313,33.4998456533241,0.886093136765979,0.912300775001051,0.808383455394715,0.396866671278722,0.67470703125,0.04306640625,1.59345703125,1.550390625,5.16666666666667,0.64599609375,0.04306640625,-3.98041904472305,0.648369832677165
841,f078_m111.wav_1,rap,0.151473922902494,5.16451906309914,5.55953269944654,3.08343337334934,0.798919567827131,7.56002400960384,6.76110444177671,0.063114134542706,0.031557067271353,0.088359788359788,0.056802721088435,8.62727699013434,109.760983026252,0.901129373978158,0.924709617555495,0.833282998779365,0.509914979170618,0.521103515625,0.04306640625,0.81826171875,0.7751953125,7.55555555555556,0.73212890625,0.04306640625,-4.54905033682635,0.648369832677165
1201,f078_m111.wav_1,rap,0.151473922902494,6.6621641153882,6.44644013339492,3.88895558223289,1.50540216086435,10.4255702280912,8.92016806722689,0.063114134542706,0.031557067271353,0.094671201814059,0.063114134542706,3.46398743740225,17.9517907970297,0.936281892459634,0.931682429509246,0.872317388272307,0.619256522804122,1.22151988636364,0.04306640625,2.88544921875,2.8423828125,8.24242424242424,2.79931640625,0.04306640625,-18.1962013473054,0.734841750738189
219,f078_m111.wav_1,rap,0.168299319727891,5.15250307977869,5.59033036700949,2.79308481901675,1.40248514316586,6.67963263101027,5.27714748784441,0.090622710622711,0.05178440607012,0.122987964416536,0.071203558346416,3.30545377473394,15.853887096908,0.9120813395734,0.917160356974943,0.836524846993323,0.489135461343386,1.3888916015625,0.04306640625,4.60810546875,4.5650390625,3.77358490566038,1.24892578125,0.21533203125,-6.14140182902183,0.129538324311024
531,f078_m111.wav_1,rap,0.168299319727891,4.53247717027297,5.50989652502736,2.21069692058347,0.938951917882226,5.56239870340357,4.62344678552134,0.058257456828885,0.032365253793825,0.071203558346416,0.03883830455259,10.9082540424672,214.808346012917,0.880499976199647,0.912326536505348,0.803303493679266,0.408010584783712,0.5263671875,0.04306640625,2.45478515625,2.41171875,3.64285714285714,2.45478515625,0.04306640625,-14.3299376010509,0.129538324311024
655,f078_m111.wav_1,rap,0.168299319727891,5.00179031445494,5.58785033495722,2.51377633711507,0.944894651539708,6.86385737439222,5.91896272285251,0.110041862899006,0.071203558346416,0.142407116692831,0.071203558346416,6.2450096671609,65.4701471069603,0.901618408023887,0.924858571073106,0.833869512498181,0.476369960092459,0.692375300480769,0.04306640625,4.86650390625,4.8234375,3.05357142857143,0.04306640625,0.12919921875,0.511783485751819,0.648369832677165
30,f078_m111.wav_1,rap,0.185102040816327,5.21942560489459,5.7854041650709,2.7722918201916,1.30778678457381,6.71726848440187,5.40948169982805,0.082976776917664,0.038296973961999,0.114890921885996,0.076593947923997,4.35888840381311,34.3710592709181,0.910844172235483,0.915703255817159,0.834062974058117,0.498741074770855,1.132646484375,0.04306640625,5.38330078125,5.340234375,4.80645161290323,1.24892578125,0.04306640625,-6.51456553197354,0.129538324311024
93,f078_m111.wav_1,rap,0.185124716553288,5.73238854761462,6.30410606593706,2.81483300589391,1.39931237721022,7.41257367387033,6.01326129666012,0.127672218312612,0.095754163734459,0.159590272890766,0.063836109156306,3.52436460540374,19.5125704794824,0.915364415691562,0.912985291526975,0.835714247913579,0.484946052275439,1.3242919921875,0.04306640625,2.79931640625,2.75625,4.28125,1.85185546875,1.93798828125,0.465269112108036,0.129538324311024
779,f078_m111.wav_1,rap,0.201927437641723,3.91916201284459,4.90525435418642,1.94190497635668,0.94618329205134,4.7903625309615,3.84417923891016,0.138825113378685,0.100963718820862,0.170376275510204,0.069412556689342,5.0249434706747,38.0471910799623,0.877095092356862,0.897851283751165,0.787500954644456,0.356356664283886,0.857021484375,0.04306640625,5.38330078125,5.340234375,3.30645161290323,0.81826171875,0.73212890625,-0.426553288180797,0.648369832677165
345,f078_m111.wav_1,rap,0.201950113378685,5.35380407720697,5.72939376436903,2.82305267897344,1.44124268347591,7.13192255740657,5.69067987393066,0.126218820861678,0.094664115646259,0.164084467120181,0.069420351473923,3.15438070802729,14.2828691113614,0.91711259492854,0.906351081593508,0.83122599235651,0.525242150284139,2.14395805027174,0.04306640625,15.03017578125,14.987109375,3.33908045977011,0.38759765625,0.12919921875,-1.27951617940153,0.129538324311024
